stimNum,stimType,request,rt,trial_type,trial_index,subject,group,Code.ST,Gender,Age,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
4,high_entitlement,"Hi honey, my flight just landed and none of the trains are running because of the time. Do you mind picking me up? ",96897,survey-text,7,2749,group2,M,Female,28,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Can you pick me up from the airport?,15762,survey-text,8,29295,group2,M,Male,30,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hi Honey. Sorry to bother you, but all the trains have stopped running. Can you pick me up? I owe you one. ",35212,survey-text,6,6531,group2,M,Male,45,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"hi honey, I am home could you come and pick me up at the airport. ",41335,survey-text,7,10233,group2,M,Male,34,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Can you pick me up?,15422,survey-text,6,17154,group2,M,Female,29,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hey baby my plane just landed. Could you come pick me up please?,38635,survey-text,4,79560,group2,M,Male,37,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,can you come get me baby?,29725,survey-text,6,45629,group2,M,Male,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hey, can you come pick me up from the train station.",21731,survey-text,3,61228,group2,M,Male,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Baby I need a ride home.,11853,survey-text,8,41393,group2,D,Male,30,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"I just got in. Can you come get me, please? ",68750,survey-text,4,27819,group2,M,Male,35,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hey Babe. I need you to come pick me up. All the trains have stopped running for the night.,19822,survey-text,4,99586,group2,D,Male,39,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hi babe, can I get a ride home?",11382,survey-text,7,93949,group2,M,Female,25,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,I need a ride,131971,survey-text,4,78146,group2,D,Male,34,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Can you come pick me up?,83536,survey-text,5,38517,group2,M,Female,23,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"The trains have stopped running, I need you to come pick me up at the airport. ",30645,survey-text,8,62946,group2,D,Male,37,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,"Hi hon, I need a ride. ",13432,survey-text,5,24940,group2,D,Male,49,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,Hi! Can I get a ride home? All the trains stopped running.,16633,survey-text,9,22753,group2,M,Female,24,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,low_entitlement,"""Can I get a ride home""",6447,survey-text,7,63727,group1,M,Male,25,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hi coworker, I just got in and it's like a dead town here.  I don't know how I'll get home, is there any way I could get a ride somehow?  I'm real sorry...",53268,survey-text,6,49665,group1,EM,Male,41,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hey man, I'm in a bad spot right now. I just flew into town but there are no trains running right now. Could you give me a lift home?",25781,survey-text,7,89429,group1,M,Male,24,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,Could I get a ride?,31221,survey-text,7,49422,group1,M,Female,69,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hi, so sorry to bother you. My flight got in really late and now the trains aren't running. Would you be able to pick me up?",40288,survey-text,9,63609,group1,EM,Female,29,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"I hate having to bug you, but could you give me a ride home?",28562,survey-text,4,86201,group1,M,Male,33,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"""Hi, would you be able to pick me up at the airport...I'd be grateful!""",20698,survey-text,7,15859,group1,EM,Male,45,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"I'm so sorry to bother you with this, but is there any chance you could give me a ride?  I'm kind of in a bind.",33365,survey-text,3,63745,group1,EM,Male,42,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,Sorry to bother you so late.  My flight just got in and all the trains have stopped running for the night.  Is there any way you could come pick me up?,42724,survey-text,4,63004,group1,EM,Male,52,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"sorry to bother you, do you think its possible you could pick me up",21237,survey-text,9,55368,group1,EM,Male,34,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"I just got off a late flight, could you come pick me up?",35411,survey-text,9,39966,group1,M,Female,35,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"I'm sorry to bother, but is there anyway you could pick me up from the airport and give me a ride home? I'll throw you gas money.",31217,survey-text,6,43857,group1,EM,Male,28,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hey I know it's late but I really need a ride home, can you help?",20478,survey-text,7,74756,group1,M,Female,29,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hey man, I know it's late but my flight just got in and if I don't get a ride I'll be stuck here all night. I'd really owe you one if you could swing by and pick me up.",61579,survey-text,2,23737,group1,EM,Male,27,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"I know it's late and I'm I hate to ask you, but I just landed in town and all the trains have stopped running. Could you drive me to my hotel from the airport?",99520,survey-text,9,91013,group1,M,Female,31,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,I need a ride home.,10310,survey-text,6,85277,group1,D,Male,30,low,relationship,D,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,My flight was late and I am stuck out here is there anyway you can help me out?,25412,survey-text,7,52422,group1,EM,Male,23,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,Hi J. I'm really sorry to call you so late but I'm in a bit of a pickle. My flight just landed and I'm stuck in town because the trains have stopped running. I was wondering if you would know a decent place where I could stay tonight?,92667,survey-text,5,1392,group1,EM,Female,57,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hi, would you mind terribly giving me a lift home?",12676,survey-text,7,87835,group1,EM,Male,46,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hey, I hate to ask you for a favor, but my flight got in late and non of the trains are running. Can you come pick me up from the airport?",36837,survey-text,3,7730,group1,M,Male,34,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,I need a place for the night. Could you let me in?,52291,survey-text,9,82767,group1,M,Male,29,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,mate i need you're help i need a lift i will own you one,42772,survey-text,4,92695,group1,D,Male,35,low,relationship,D,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,Is there any way you could please give me a ride home?,22844,survey-text,8,52885,group1,EM,Male,31,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Sorry to call you so late, but there's no trains available, is it possible that you could give me a ride? I don't know anyone else in town.",130910,survey-text,9,59507,group1,EM,Male,33,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hey, sorry to bother you so late. Are you doing anything? I'm stranded at the airport.",18793,survey-text,3,77798,group1,IS,Male,27,low,relationship,IS,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hi, i know this is a pain in the butt but is there a chance you could give me a ride home?",114031,survey-text,4,75040,group1,EM,Male,31,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"I'm sorry to bother you, but my flight just got in, and the trains have stopped running. Could you possibly pick me up?",56526,survey-text,5,34992,group1,M,Male,45,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,"Hi, Sorry to bother you, but I'm stuck at the airport and nothing is running right now.  Would you mind picking me up and giving me a ride home?",46209,survey-text,8,22232,group1,EM,Male,47,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,can you give me a ride home?,28985,survey-text,2,6582,group1,M,Male,27,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,Can you give me a ride home?,8930,survey-text,6,72774,group1,M,Male,30,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
5,high_entitlement,Please send someone to my address as quickly as you can!  Someone just broke into my home and I'm scared for my life.,30944,survey-text,4,63745,group1,D,Male,42,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,I need help! Someone has broken into my house. ,73364,survey-text,7,52885,group1,D,Male,31,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,I need help. There's someone in my house. ,30350,survey-text,9,23737,group1,D,Male,27,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,"Hello?! There's someone in my house, can you please send the police right away!!",26604,survey-text,5,63609,group1,M,Female,29,high,urgency,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,Please send the police. Someone has broken into my house.,26879,survey-text,8,34992,group1,D,Male,45,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,I need help. Somebody broke into my home and I'm hiding in the bathroom. Please get somebody here ASAP.,68370,survey-text,2,82767,group1,D,Male,29,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,There's an intruder in my house--send the police immediately!,26167,survey-text,9,63004,group1,D,Male,52,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,Someone's in my house.,33105,survey-text,4,49422,group1,IS,Female,69,high,urgency,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,Someone has broken into my house and is downstairs currently.,31693,survey-text,5,22232,group1,IS,Male,47,high,urgency,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,"""I think there's a burglar in my house...please send help!""",18357,survey-text,5,15859,group1,D,Male,45,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,Yes there is someone in my house i need help,11913,survey-text,4,6582,group1,D,Male,27,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,Can you send someone over?,12477,survey-text,8,72774,group1,M,Male,30,high,urgency,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,"Someone has broken into my house, send the police urgently ",28072,survey-text,4,59507,group1,D,Male,33,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,there's a intruder at my house please send someone quick,40145,survey-text,3,92695,group1,D,Male,35,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,"Hi, I think someone just broke into my house.Please send help",51246,survey-text,6,39966,group1,D,Female,35,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,I think there is an intruder in my house. Can you please send the police.,25726,survey-text,6,7730,group1,M,Male,34,high,urgency,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,"Operator, there's someone downstairs. I heard a loud crash which set our alarms off. Could you send help?",33455,survey-text,6,89429,group1,M,Male,24,high,urgency,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,"There's someone in my house. Send help to (my address), and please hurry.",51163,survey-text,2,86201,group1,D,Male,33,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,"Hi operator, yeah, I think there's someone in the house, I just heard a crash.  Could you send someone quick please, I'm scared!",41020,survey-text,9,49665,group1,M,Male,41,high,urgency,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,Theres someone in my house! Please send help!,20171,survey-text,5,75040,group1,D,Male,31,high,urgency,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,I think someone is breaking in to our house. Can you help me?,31855,survey-text,8,91013,group1,M,Female,31,high,urgency,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,low_entitlement,"Hello, I need some help, please.  My cat climbed a tree and won't come down.",24415,survey-text,8,19648,group2,D,Female,29,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi. My cat is on top of a tree, and I can't get it down. Can you send someone to retrieve my cat?",28617,survey-text,5,66118,group2,M,Male,27,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,I can't get my cat out of this tree,12837,survey-text,4,63311,group2,IS,Female,44,low,urgency,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"My cat is stuck in a tree. I need help getting him down, or he'll die.",103488,survey-text,2,58100,group2,D,Female,38,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,got a cat stuck in a tall tree... help!,20011,survey-text,2,54974,group2,D,Female,50,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,Can I get some help with a cat stuck in a tree?,20604,survey-text,4,24940,group2,M,Male,49,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"My cat is up in a tree, and I need help bringing it down.",16837,survey-text,3,45152,group2,D,Male,31,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"My cat is stuck in a tree, and I don't know what to do. ",28147,survey-text,3,62946,group2,IS,Male,37,low,urgency,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, my cat can't get down from a tree. Could you send someone to help?",29403,survey-text,9,79560,group2,M,Male,37,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hello, my cat is stuck in a tree right now and I can't get her down. Can you send some help?",32754,survey-text,6,41552,group2,M,Female,27,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"My cat is stuck in a tree, i need help getting him down.",25174,survey-text,7,17154,group2,D,Female,29,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,Hello. My cat climbed the tree and doesn't want to come down. Could I get some help bringing her down?,40469,survey-text,5,94586,group2,M,Male,27,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, this is embarrassing but my cat is stuck at the top of a tree.",16099,survey-text,4,11845,group2,IS,Male,30,low,urgency,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,Hi I need a fireman or some kind of emergency service. My cat is stuck at the top of a tree and is afraid to come down. Thank you.,87133,survey-text,3,2749,group2,D,Female,28,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, my cat is stuck in a tree and I can't get him down. Would you be able to help me?",22488,survey-text,7,63191,group2,EM,Male,36,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, I'm in problem, could help me, Please?",52987,survey-text,7,53762,group2,M,Male,32,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat is stuck at the top of the tree. Is there any way someone could come help me?,39037,survey-text,8,27819,group2,EM,Male,35,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"""My cat is at the top of a tree and it won't come down; I need someone to help me.""",31846,survey-text,2,77780,group2,D,Male,24,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat is stuck in a tree can you send somebody to help me get him out?,35227,survey-text,2,11882,group2,M,Male,36,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,can you please send someone to help me get my cat out of the tree,29974,survey-text,9,45629,group2,M,Male,27,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, my cat is stuck in a tree. Could you please send someone to help?",25876,survey-text,3,56340,group2,M,Female,27,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,Hi- Is there a way I can get help getting my cat out of a tree next to my house? Im worried she is going to get hurt and I cannot get her!,53089,survey-text,6,36443,group2,EM,Female,29,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"My cat is stuck in a tree, would you be able to help with it?",31071,survey-text,7,87042,group2,EM,Male,29,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, my cat is in the tree.  Can you send assistance?",25240,survey-text,2,23266,group2,M,Female,33,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, I need help with my cat, he's stuck on top of a tree. ",21314,survey-text,5,51743,group2,D,Male,28,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat's stuck up a tree and I can't get to it. Can you send someone? ,31479,survey-text,6,58827,group2,M,Male,30,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, theres a cat stuck in a tree and he needs out, please send help.",18074,survey-text,3,93949,group2,D,Female,25,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,Hello my name is cathrine and my cat is stuck in a tree and she won't come down. ,43919,survey-text,3,10233,group2,IS,Male,34,low,urgency,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat is stuck in a tree is there a service that could help me? ,60220,survey-text,4,91125,group2,EM,Male,31,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat is stuck at the top of a tree. Is there any way someone could get him down?,36628,survey-text,3,38517,group2,EM,Female,23,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,Can you please send someone to get my cat out of the tree. It's refusing to come down.,29609,survey-text,7,61228,group2,M,Male,27,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Yes, I have a situation. My cat is stuck in a tree. Can you help me?",22911,survey-text,5,6531,group2,M,Male,45,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"My cat is in a tree, can you send a fire truck?",15008,survey-text,7,29295,group2,M,Male,30,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hello I am at this address, I need immediate help to get my beloved cat down from a tree",32986,survey-text,5,41767,group2,D,Female,28,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"I need help, my cat decided to climb up a tree.  It won't come down no matter what I try.",24071,survey-text,2,10094,group2,D,Male,30,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"My cat went up a tree and I'm very worried that he'll fall, could someone assist me?",13097,survey-text,6,11600,group2,M,Male,23,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,I need help with my cat now.,12909,survey-text,6,41393,group2,D,Male,30,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat climbed a tree and won't come down.,16827,survey-text,2,78146,group2,IS,Male,34,low,urgency,IS,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,"Hi, I have a problem with my cat. He's climbed up a tree and I just cannot get him down. Is there any way you guys could help me?",35611,survey-text,4,64740,group2,EM,Female,29,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat has climbed a tree and is not coming down. Can you help me out?,25374,survey-text,7,93211,group2,M,Male,25,low,urgency,M,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,My cat is on top of a tree and wont come down. I require assistance. ,11527,survey-text,4,6328,group2,D,Female,25,low,urgency,D,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,This is a bit embarrassing but it looks like I am going to need some assistance getting my cat out of a tree. I can't get it down on my own. ,32772,survey-text,5,99586,group2,EM,Male,39,low,urgency,EM,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
6,high_entitlement,"Hi, I am having an allergic reaction to something i ate and i need to speak with a doctor.",78020,survey-text,3,17154,group2,D,Female,29,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I'm having an alergic reaction to egg plant please help em,16298,survey-text,9,93949,group2,D,Female,25,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"Hi, I wish to see the Doctor. can you help me please?",58667,survey-text,9,53762,group2,M,Male,32,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I think I'm having a reaction to something I ate. I need to come in.  ,53254,survey-text,2,58827,group2,D,Male,30,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I'm having an allergic reaction and need to see the doctor asap. ,20989,survey-text,8,24940,group2,D,Male,49,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"Hello, I am allergic to eggplant, and I accidentally just ate some.  I'm having trouble breathing.  How quickly could I be seen by the doctor?",66484,survey-text,7,19648,group2,EM,Female,29,high,urgency,EM,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"I need help, it is an emergency I accidentally ate eggplant and I am severely allergic to it. ",30455,survey-text,7,51743,group2,D,Male,28,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,"Hi, I need to see the doctor right away, I'm having a severe allergic reaction!",35358,survey-text,2,22753,group2,D,Female,24,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I ate something I'm deathly allergic to -- can I see the doctor immediately?,43447,survey-text,7,58100,group2,M,Female,38,high,urgency,M,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
6,high_entitlement,I'm having an allergic reaction. I just ate eggplant by accident. Help!,20138,survey-text,8,45152,group2,D,Male,31,high,urgency,D,5.660377358,1.818107598,3.301886792,1.90732299,5.811320755,1.5573227,2.547169811,1.886857764
