stimNum,stimType,rt,trial_type,trial_index,subject,group,formatting,answer,Gender,Age,condition,situation,judgment,formatting.relabel,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
4,low_entitlement,7139,survey-likert,16,38125,group4,modal,5,Female,33,low,relationship,0.747425803,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,8278,survey-likert,6,71909,group4,modal,5,Male,23,low,relationship,0.747425803,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,7033,survey-likert,19,2524,group4,modal,6,Female,34,low,relationship,1.747425803,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,5782,survey-likert,13,9614,group4,modal,6,Male,26,low,relationship,1.747425803,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,6874,survey-likert,13,28898,group1,indirect,4,Female,60,low,relationship,-0.252574197,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,7073,survey-likert,19,11221,group1,indirect,4,Male,20,low,relationship,-0.252574197,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,7663,survey-likert,13,67329,group3,direct,4,Female,28,low,relationship,-0.252574197,direct,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,18221,survey-likert,12,55610,group1,indirect,4,Male,70,low,relationship,-0.252574197,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,9972,survey-likert,6,66747,group1,indirect,6,Male,23,low,relationship,1.747425803,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12021,survey-likert,15,70202,group2,wonder,4,Male,23,low,relationship,-0.252574197,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,6844,survey-likert,10,75477,group1,indirect,3,Male,25,low,relationship,-1.252574197,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,11575,survey-likert,18,50739,group4,modal,5,Female,38,low,relationship,0.747425803,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,10469,survey-likert,14,63264,group3,direct,6,Female,28,low,relationship,1.747425803,direct,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,79065,survey-likert,9,5100,group3,direct,3,Male,45,low,relationship,-1.252574197,direct,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,3007,survey-likert,17,2654,group3,direct,5,Male,27,low,relationship,0.747425803,direct,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,4431,survey-likert,17,96726,group2,wonder,6,Female,24,low,relationship,1.747425803,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,7311,survey-likert,6,58581,group2,wonder,6,Female,27,low,relationship,1.747425803,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,4252,survey-likert,13,15587,group4,modal,5,Male,30,low,relationship,0.747425803,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,11623,survey-likert,18,57291,group4,modal,4,Male,23,low,relationship,-0.252574197,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12496,survey-likert,8,53235,group1,indirect,3,Male,29,low,relationship,-1.252574197,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12232,survey-likert,13,19384,group2,wonder,6,Male,33,low,relationship,1.747425803,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,3887,survey-likert,13,62400,group4,modal,4,Male,24,low,relationship,-0.252574197,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,3160,survey-likert,6,98554,group1,indirect,6,Male,36,low,relationship,1.747425803,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12832,survey-likert,16,15364,group1,indirect,3,Male,26,low,relationship,-1.252574197,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,2715,survey-likert,11,64705,group2,wonder,5,Male,36,low,relationship,0.747425803,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,10412,survey-likert,5,25948,group3,direct,3,Male,41,low,relationship,-1.252574197,direct,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,9814,survey-likert,17,33044,group2,wonder,5,Male,22,low,relationship,0.747425803,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,25452,survey-likert,12,97825,group4,modal,2,Male,30,low,relationship,-2.252574197,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,6281,survey-likert,19,3430,group2,wonder,4,Female,23,low,relationship,-0.252574197,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,5213,survey-likert,12,13081,group4,modal,6,Female,36,low,relationship,1.747425803,modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,6791,survey-likert,19,29579,group1,indirect,3,Male,28,low,relationship,-1.252574197,indirect,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,10024,survey-likert,11,92254,group3,direct,6,Male,54,low,relationship,1.747425803,direct,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,11396,survey-likert,18,14583,group2,wonder,5,Male,32,low,relationship,0.747425803,embedded modal,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
5,high_entitlement,12382,survey-likert,19,87309,group1,direct,5,Male,50,high,institution,0.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,17070,survey-likert,15,41322,group2,indirect,6,Male,30,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11236,survey-likert,2,46377,group3,modal,6,Female,49,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4953,survey-likert,4,88735,group3,modal,6,Male,63,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,19672,survey-likert,5,92792,group3,modal,6,Male,30,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6437,survey-likert,5,68260,group1,direct,6,Female,37,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,9873,survey-likert,18,23900,group2,indirect,1,Male,27,high,institution,-3.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,2888,survey-likert,8,46503,group3,modal,4,Male,31,high,institution,-0.252574197,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7472,survey-likert,14,79926,group4,wonder,3,Male,NA,high,institution,-1.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,2790,survey-likert,16,77794,group3,modal,6,Female,42,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,818,survey-likert,12,70111,group4,wonder,5,Female,21,high,institution,0.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,8096,survey-likert,3,84163,group1,direct,6,Female,26,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,1511,survey-likert,10,1147,group2,indirect,4,Male,20,high,institution,-0.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6099,survey-likert,9,45596,group2,indirect,6,Male,34,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,19460,survey-likert,3,67486,group1,direct,6,Male,26,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7669,survey-likert,6,15793,group3,modal,6,Female,37,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4744,survey-likert,18,54349,group4,wonder,6,Female,27,high,institution,1.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5500,survey-likert,11,87176,group1,direct,6,Male,31,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,10818,survey-likert,8,51964,group3,modal,5,Female,36,high,institution,0.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7213,survey-likert,7,90363,group1,direct,6,Male,35,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6073,survey-likert,10,73278,group4,wonder,6,Female,59,high,institution,1.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,12148,survey-likert,5,95722,group4,wonder,6,Male,40,high,institution,1.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4738,survey-likert,12,77109,group4,wonder,5,Female,39,high,institution,0.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,16732,survey-likert,12,38200,group1,direct,6,Male,27,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,2360,survey-likert,5,83487,group3,modal,3,Female,28,high,institution,-1.252574197,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11695,survey-likert,19,15639,group3,modal,6,Male,25,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,57310,survey-likert,2,58588,group2,indirect,6,Male,30,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,13644,survey-likert,3,65042,group2,indirect,0,Male,31,high,institution,-4.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5645,survey-likert,14,50886,group2,indirect,6,Female,44,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5142,survey-likert,13,17737,group1,direct,6,Female,56,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6812,survey-likert,3,1536,group2,indirect,3,Male,34,high,institution,-1.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,12719,survey-likert,18,29160,group2,indirect,4,Male,32,high,institution,-0.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6590,survey-likert,4,42259,group3,modal,5,Male,30,high,institution,0.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7786,survey-likert,7,14583,group2,indirect,6,Male,32,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11241,survey-likert,2,53072,group2,indirect,6,Male,26,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4987,survey-likert,5,92110,group3,modal,6,Female,39,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,10213,survey-likert,18,45082,group3,modal,5,Female,51,high,institution,0.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5002,survey-likert,7,64705,group2,indirect,4,Male,36,high,institution,-0.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7849,survey-likert,18,67329,group3,modal,3,Female,28,high,institution,-1.252574197,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,12590,survey-likert,17,50739,group4,wonder,5,Female,38,high,institution,0.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3529,survey-likert,18,21733,group4,wonder,6,Male,24,high,institution,1.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3294,survey-likert,15,86984,group2,indirect,5,Male,22,high,institution,0.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11629,survey-likert,3,71909,group4,wonder,4,Male,23,high,institution,-0.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,1719,survey-likert,10,72005,group2,indirect,6,Male,24,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,10045,survey-likert,5,16019,group4,wonder,3,Female,34,high,institution,-1.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,13623,survey-likert,15,11221,group1,direct,6,Male,20,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,17810,survey-likert,12,84778,group3,modal,2,Female,28,high,institution,-2.252574197,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,10764,survey-likert,15,16115,group2,indirect,3,Male,34,high,institution,-1.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4212,survey-likert,13,81953,group4,wonder,4,Female,42,high,institution,-0.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4289,survey-likert,17,70202,group2,indirect,1,Male,23,high,institution,-3.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7231,survey-likert,10,53235,group1,direct,6,Male,29,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5555,survey-likert,8,45552,group2,indirect,5,Male,24,high,institution,0.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,2060,survey-likert,10,17266,group1,direct,6,Male,26,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5500,survey-likert,5,53320,group1,direct,5,Female,33,high,institution,0.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,9349,survey-likert,4,22339,group4,wonder,3,Male,45,high,institution,-1.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,9060,survey-likert,15,5100,group3,modal,5,Male,45,high,institution,0.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6749,survey-likert,4,28767,group1,direct,6,Male,29,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,21198,survey-likert,19,24477,group3,modal,6,Male,55,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5629,survey-likert,16,65327,group2,indirect,6,Female,47,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,8316,survey-likert,13,96726,group2,indirect,4,Female,24,high,institution,-0.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6275,survey-likert,19,25173,group1,direct,6,Male,32,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6958,survey-likert,10,65469,group1,direct,6,Female,24,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,13927,survey-likert,8,86454,group1,direct,5,Male,62,high,institution,0.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,28806,survey-likert,5,66747,group1,direct,6,Male,23,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11294,survey-likert,2,92254,group3,modal,6,Male,54,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3749,survey-likert,4,70835,group3,modal,4,Male,27,high,institution,-0.252574197,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11024,survey-likert,8,38125,group4,wonder,6,Female,33,high,institution,1.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,2158,survey-likert,4,98850,group1,direct,4,Male,33,high,institution,-0.252574197,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3064,survey-likert,14,9614,group4,wonder,0,Male,26,high,institution,-4.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3455,survey-likert,8,58581,group2,indirect,6,Female,27,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7186,survey-likert,12,28898,group1,direct,5,Female,60,high,institution,0.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5351,survey-likert,16,54578,group2,indirect,6,Female,34,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,12117,survey-likert,12,18718,group2,indirect,5,Male,39,high,institution,0.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,12417,survey-likert,15,84774,group2,indirect,6,Male,51,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5603,survey-likert,13,55429,group4,wonder,0,Female,23,high,institution,-4.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,8154,survey-likert,6,74284,group4,wonder,4,Male,55,high,institution,-0.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,9207,survey-likert,16,97825,group4,wonder,6,Male,30,high,institution,1.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3075,survey-likert,8,3430,group2,indirect,6,Female,23,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5692,survey-likert,13,49017,group4,wonder,3,Male,35,high,institution,-1.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,17564,survey-likert,3,67297,group3,modal,5,Male,32,high,institution,0.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,1481,survey-likert,12,27495,group2,indirect,4,Male,22,high,institution,-0.252574197,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,9574,survey-likert,14,16731,group3,modal,4,Male,26,high,institution,-0.252574197,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11025,survey-likert,3,15587,group4,wonder,4,Male,30,high,institution,-0.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7309,survey-likert,4,61656,group1,direct,6,Male,27,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,29962,survey-likert,16,61076,group4,wonder,4,Female,33,high,institution,-0.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,8725,survey-likert,18,15364,group1,direct,6,Male,26,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7253,survey-likert,8,2524,group4,wonder,2,Female,34,high,institution,-2.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,41629,survey-likert,10,74693,group2,indirect,6,Male,39,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,9883,survey-likert,4,44059,group4,wonder,4,Female,32,high,institution,-0.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11700,survey-likert,6,57291,group4,wonder,1,Male,23,high,institution,-3.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,15238,survey-likert,4,55610,group1,direct,6,Male,70,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,15289,survey-likert,5,13081,group4,wonder,5,Female,36,high,institution,0.747425803,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4032,survey-likert,3,98554,group1,direct,5,Male,36,high,institution,0.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6365,survey-likert,5,75477,group1,direct,4,Male,25,high,institution,-0.252574197,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6514,survey-likert,15,47769,group2,indirect,6,Female,41,high,institution,1.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,3026,survey-likert,16,62400,group4,wonder,4,Male,24,high,institution,-0.252574197,embedded modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6486,survey-likert,13,63264,group3,modal,6,Female,28,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,18921,survey-likert,16,83017,group1,direct,6,Male,43,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5339,survey-likert,6,29579,group1,direct,6,Male,28,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,4093,survey-likert,11,2654,group3,modal,6,Male,27,high,institution,1.747425803,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,6819,survey-likert,3,25948,group3,modal,4,Male,41,high,institution,-0.252574197,modal,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5836,survey-likert,9,33044,group2,indirect,5,Male,22,high,institution,0.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11355,survey-likert,11,19384,group2,indirect,5,Male,33,high,institution,0.747425803,indirect,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,5916,survey-likert,14,20708,group1,direct,6,Female,27,high,institution,1.747425803,direct,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,low_entitlement,14679,survey-likert,18,41322,group2,indirect,6,Male,30,low,institution,1.747425803,indirect,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
5,low_entitlement,13773,survey-likert,12,87309,group1,direct,0,Male,50,low,institution,-4.252574197,direct,4.698113208,1.866556946,4.188679245,2.08526519,5.339622642,1.807499295,2.452830189,2.080736165
