stimNum,stimType,rt,trial_index,subject,group,answer,code,Gender,Age,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
3,low_entitlement,4547,5,40239,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,56,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,20390,2,42146,group2,Can you get me the copies of the expense and quarterly reports?,M,Female,34,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,16784,4,65743,group2,I need you to compile these reports.,D,Male,26,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,31765,7,9171,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,43,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,16589,5,25273,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,48,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,34432,3,3324,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,41,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,4435,9,87512,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,38,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,14999,6,19424,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,52,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,15542,8,55991,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,27,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,24857,8,36333,group2,Can you get me the copies of the expense and quarterly reports?,M,Female,42,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,19804,6,79859,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,27,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,3722,7,45177,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,29,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,12462,11,87775,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,22,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,3325,4,1977,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,33,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,27767,4,90609,group2,Can you get me the copies of the expense and quarterly reports?,M,Female,21,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,31948,4,16670,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,30,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,74521,7,8324,group2,I need you to compile these reports.,D,Female,30,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,31600,9,70928,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,30,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,26340,6,50863,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,23,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,2465,4,74278,group2,I'm not sure I have time to compile these reports.,IS,Male,25,low,relationship,IS,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,2667,3,83161,group2,I'm not sure I have time to compile these reports.,IS,Male,30,low,relationship,IS,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,8182,11,13778,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,37,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,27460,2,5514,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,47,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,61427,5,85567,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,33,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,3357,5,44710,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,24,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,3767,8,74734,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,31,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,3234,10,91548,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,26,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,13808,7,71861,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,30,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,45348,10,48563,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,25,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,7975,11,45610,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,21,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,17734,3,81470,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,36,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,15243,5,86881,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Female,20,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,14409,10,43477,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,26,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,5039,7,75614,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,47,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,3563,6,1593,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,25,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,1785,7,73328,group2,I need you to compile these reports.,D,Male,25,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,14704,3,98986,group2,Can you get me the copies of the expense and quarterly reports?,M,Female,34,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,26173,7,97151,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,27,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,101234,2,76012,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,27,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,26225,2,7349,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,33,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,34323,11,28114,group2,I'm not sure I have time to compile these reports.,IS,Female,40,low,relationship,IS,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,185051,2,28542,group2,I need you to compile these reports.,D,Male,25,low,relationship,D,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,7584,8,94407,group2,Can you get me the copies of the expense and quarterly reports?,M,Male,27,low,relationship,M,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
3,low_entitlement,20618,11,90079,group2,I was wondering if I could get copies of the expense and quarterly reports?,W,Male,39,low,relationship,EM,4.826923077,1.677079088,4.037735849,1.663664446,6.094339623,1.348277404,3.113207547,1.660171184
4,high_entitlement,8403,7,22282,group2,Can you pick me up at the airport?,M,Male,43,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,43710,2,3324,group2,Can you pick me up at the airport?,M,Male,41,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,20369,8,8324,group2,Is there any way you'd be able to pick me up at the airport?,W,Female,30,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,13772,3,65743,group2,Can you pick me up at the airport?,M,Male,26,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,8056,7,25273,group2,Can you pick me up at the airport?,M,Male,48,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,57330,6,76012,group2,I'm stuck at the airport.,IS,Male,27,high,relationship,IS,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,10443,8,71861,group2,Can you pick me up at the airport?,M,Male,30,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,8802,2,45177,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,29,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,8407,8,44710,group2,I'm stuck at the airport.,IS,Male,24,high,relationship,IS,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,19555,11,40239,group2,I need you to give me a ride home.,D,Female,56,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,-45390,5,9171,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,43,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,16052,8,42146,group2,I need you to give me a ride home.,D,Female,34,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,6884,7,98986,group2,Can you pick me up at the airport?,M,Female,34,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,3975,8,1977,group2,I'm stuck at the airport.,IS,Male,33,high,relationship,IS,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,93255,7,87512,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,38,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,8307,4,28542,group2,I need you to give me a ride home.,D,Male,25,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,12780,4,87775,group2,Can you pick me up at the airport?,M,Male,22,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,8683,7,90609,group2,Is there any way you'd be able to pick me up at the airport?,W,Female,21,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,67088,4,48563,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,25,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,3627,5,13778,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,37,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,10115,2,74734,group2,Can you pick me up at the airport?,M,Female,31,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,17069,7,56171,group2,Can you pick me up at the airport?,M,Female,48,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,18619,2,36333,group2,Can you pick me up at the airport?,M,Female,42,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,21268,6,16670,group2,Can you pick me up at the airport?,M,Male,30,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,12539,7,94407,group2,Can you pick me up at the airport?,M,Male,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,33015,2,91548,group2,I'm stuck at the airport.,IS,Male,26,high,relationship,IS,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,6908,3,45610,group2,Is there any way you'd be able to pick me up at the airport?,W,Female,21,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,2290,11,1593,group2,I need you to give me a ride home.,D,Male,25,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,19569,4,85567,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,33,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,19249,3,7349,group2,Can you pick me up at the airport?,M,Male,33,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,15797,9,50863,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,23,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,18498,7,90079,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,39,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,24561,4,70928,group2,Is there any way you'd be able to pick me up at the airport?,W,Male,30,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,3002,5,83161,group2,I need you to give me a ride home.,D,Male,30,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,3244,11,75614,group2,I need you to give me a ride home.,D,Male,47,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,16090,8,19424,group2,I need you to give me a ride home.,D,Female,52,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,8424,9,28114,group2,Can you pick me up at the airport?,M,Female,40,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,7641,8,74166,group2,Can you pick me up at the airport?,M,Male,25,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,64040,2,79859,group2,Is there any way you'd be able to pick me up at the airport?,W,Female,27,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,13980,4,5514,group2,Is there any way you'd be able to pick me up at the airport?,W,Female,47,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,1944,3,73328,group2,Can you pick me up at the airport?,M,Male,25,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,44271,8,86881,group2,I'm stuck at the airport.,IS,Female,20,high,relationship,IS,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,20165,4,81470,group2,I need you to give me a ride home.,D,Male,36,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,23636,5,97151,group2,Can you pick me up at the airport?,M,Male,27,high,relationship,M,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,6356,6,74278,group2,I need you to give me a ride home.,D,Male,25,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,16952,5,43477,group2,I need you to give me a ride home.,D,Male,26,high,relationship,D,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,high_entitlement,18726,9,55991,group2,Is there any way you'd be able to pick me up at the airport?,W,Female,27,high,relationship,EM,5.846153846,1.55152822,3.807692308,1.782688667,4.725490196,1.470760774,6.442307692,1.161700267
4,low_entitlement,9205,10,71391,group1,Is there any way you'd be able to pick me up at the airport?,W,Male,29,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,6490,8,8216,group1,Can you pick me up at the airport?,M,Male,29,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,2286,4,64887,group1,I'm stuck at the airport.,IS,Female,30,low,relationship,IS,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12666,6,24718,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,40,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,2218,10,20794,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,33,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,15369,2,56292,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,31,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,19104,8,16711,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,42,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,18293,9,80148,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,33,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,1584,11,11674,group1,I'm stuck at the airport.,IS,Male,41,low,relationship,IS,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,24327,8,95061,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,33,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,8362,5,94652,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,58,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,18698,2,33903,group1,Can you pick me up at the airport?,M,Female,32,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12762,3,57860,group1,Is there any way you'd be able to pick me up at the airport?,W,Male,35,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,44983,5,90211,group1,I need you to give me a ride home.,D,Female,27,low,relationship,D,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,10314,8,81283,group1,I'm stuck at the airport.,IS,Female,30,low,relationship,IS,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,5966,11,89974,group1,Can you pick me up at the airport?,M,Female,25,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12754,11,87155,group1,Can you pick me up at the airport?,M,Male,26,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,16471,6,42017,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,37,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,20441,3,61519,group1,Is there any way you'd be able to pick me up at the airport?,W,Male,37,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,43041,4,55304,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,43,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,8411,3,24995,group1,Is there any way you'd be able to pick me up at the airport?,W,Male,30,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,61157,9,66682,group1,I need you to give me a ride home.,D,Female,29,low,relationship,D,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,4077,8,87326,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,22,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,23107,5,58332,group1,Is there any way you'd be able to pick me up at the airport?,W,Male,65,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,23156,2,32379,group1,Can you pick me up at the airport?,M,Male,23,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,3522,6,67700,group1,I need you to give me a ride home.,D,Male,29,low,relationship,D,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,1453,6,97756,group1,Can you pick me up at the airport?,M,Male,31,low,relationship,M,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,46040,10,42306,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,49,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,6164,4,34496,group1,Is there any way you'd be able to pick me up at the airport?,W,Male,27,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,34366,2,45852,group1,I need you to give me a ride home.,D,Male,27,low,relationship,D,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,441696,5,7044,group1,I need you to give me a ride home.,D,Female,23,low,relationship,D,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,12602,7,2471,group1,Is there any way you'd be able to pick me up at the airport?,W,Female,59,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,7505,7,24041,group1,I'm stuck at the airport.,IS,Male,39,low,relationship,IS,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
4,low_entitlement,6149,8,46162,group1,Is there any way you'd be able to pick me up at the airport?,W,Male,35,low,relationship,EM,3.375,1.897646919,5.466666667,1.235828761,5.145833333,1.515727244,3.895833333,1.372055196
5,high_entitlement,14039,4,24718,group1,Send someone to help immediately.,D,Female,40,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,8558,6,87326,group1,Send someone to help immediately.,D,Female,22,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,39655,10,7044,group1,Send someone to help immediately.,D,Female,23,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,15737,3,20794,group1,Send someone to help immediately.,D,Female,33,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,11652,8,66682,group1,Would it be at all possible to send help?,W,Female,29,high,institution,EM,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,18749,2,46162,group1,Send someone to help immediately.,D,Male,35,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,7731,11,24995,group1,Send someone to help immediately.,D,Male,30,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,20250,10,95061,group1,Send someone to help immediately.,D,Female,33,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,28727,2,67700,group1,Send someone to help immediately.,D,Male,29,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,1700,3,11674,group1,Would it be at all possible to send help?,W,Male,41,high,institution,EM,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,22108,6,16711,group1,Send someone to help immediately.,D,Female,42,high,institution,D,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,15127,2,24041,group1,There's an intruder.,IS,Male,39,high,institution,IS,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
5,high_entitlement,17644,4,33903,group1,Could you please send help?,M,Female,32,high,institution,M,5.666666667,2.107063433,3.085106383,2.272996368,5.208333333,1.687984236,2.520833333,1.989221844
