stimNum,stimType,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,group,answer,Formatting,Gender,Age,Code.SB,condition,situation,formatting,mean_entitlement,sd_entitlement,mean_imposition,sd_imposition,mean_power,sd_power,mean_distance,sd_distance
4,high_entitlement,38377,survey-text,8,349947,0.0-8.0,30463,group2,"Hi, I have some charges on my card I don't recognize and feel someone's stolen my card information.  Can I ask you to cancel the card and issue me a new card number, thanks!",M,Male,29,M,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,32736,survey-text,7,184937,0.0-7.0,28397,group2,"I need to cancel my card, I believe someone has stolen it.  There are a bunch of charges on it that aren't mine.",D,Male,34,IS,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,70966,survey-text,5,312001,0.0-5.0,52915,group2,"Hi, I'm looking at my account and I see some charges that I did not make. Can you help me?",M,Female,48,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,45821,survey-text,3,210557,0.0-3.0,28470,group2,I would like to report unauthorized charges on my account and have the account closed.,D,Male,39,D,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,19457,survey-text,5,116948,0.0-5.0,33002,group2,I need you to cancel this card since someone else has been using it that isn't me.,D,Female,27,D,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,84197,survey-text,4,259636,0.0-4.0,6083,group2,I have discovered some fraudulent charges on my credit card and so would like to close that card,D,Male,43,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,44503,survey-text,2,72400,0.0-2.0,71619,group2,"I believe some fraudulent charges have been put on my credit card.  Would you look into in, and cancel the card if that's true.",M,Female,43,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,52075,survey-text,2,111661,0.0-2.0,68135,group2,"My credit card has been stolen. There are charges on it that I haven't made, please put a stop on it now.",D,Female,50,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,22144,survey-text,8,119241,0.0-8.0,81728,group2,I need to cancel the card because it has been misused,D,Male,28,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,138419,survey-text,2,191173,0.0-2.0,81995,group2,I believe one of my credit cards has been compromised.  Can I cancel the card or close the account?,M,Male,28,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,69867,survey-text,4,431270,0.0-4.0,21098,group2,"Someone has just stolen my credit card information and is using it illegally, kindly cancel the card for me.",D,Male,26,D,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,78226,survey-text,8,413393,0.0-8.0,3378,group2,My credit card info has been stolen and he/she has already used 1000$ from it kindly block my card immediatly,D,Male,28,D,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,87267,survey-text,8,412515,0.0-8.0,16483,group2,"I found someone misused my card and wased out my money. I need to cancel  my card can You help me out, how to cancel this.",M,Female,28,M,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,19896,survey-text,9,320965,0.0-9.0,94617,group2,Can you cancel my credit card? I'm victim of identity theft.,M,Male,34,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,57775,survey-text,8,348861,0.0-8.0,27203,group2,I just checked my account and it looks like there's been some strange charges on it. Do you think you could cancel the card?,W,Male,27,EM,high,institutional,W,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,50743,survey-text,4,140463,0.0-4.0,97848,group2,"Hi, it looks like someone stole my credit card information and spent $1000 on my card. Could you please cancel the card?",M,Female,35,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,62781,survey-text,4,286362,0.0-4.0,65324,group2,There have been many unauthorized charges on my credit card. I need to get the card cancelled and see what I need to do to get my money refunded back to my account.,D,Male,43,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,110304,survey-text,6,667677,0.0-6.0,79949,group2,"After reviewing my account information, I've noticed $1000 in fraudulent charges on my credit card and I am calling to cancel the card immediately. Are you the person I need to be speaking with to make this happen?",W,Male,35,,high,institutional,W,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,58868,survey-text,8,410167,0.0-8.0,5333,group2,can you cancel my card,M,Female,30,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,17682,survey-text,9,184398,0.0-9.0,82481,group2,I need to report suspicious activity on my account and close my card.,D,Female,30,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,35536,survey-text,4,491716,0.0-4.0,61890,group2,Someone has stolen my credit card number. I need to dispute the most recent charges and get a replacement card.,D,Female,32,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,246125,survey-text,5,649610,0.0-5.0,29623,group2,Hello. I feel that someone has stolen my credit card info and is misusing it. I have been charged with $1000. I'll be grateful if you can cancel the card on an urgent basis.,W,Male,29,D,high,institutional,W,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,109059,survey-text,2,166387,0.0-2.0,6322,group2,"So I am looking at my charges & it looks like my card info was stolen, so I need to know how to cancel it ASAP & how to get those charges reversed.",D,Female,37,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,60046,survey-text,7,263729,0.0-7.0,59374,group2,"Hi, I think somebody has committed fraud using my card. I see charges on here that aren't mine. Can you take a look at it, please?",M,Male,32,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,58178,survey-text,7,356590,0.0-7.0,79786,group2,"I need to cancel my card, someone's made unauthorized charges on it.",D,Female,42,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,51264,survey-text,4,187321,0.0-4.0,3590,group2,I believe my credit card information has been used without my approval and need to cancel the card as soon as possible,D,Female,47,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,46083,survey-text,7,360486,0.0-7.0,70965,group2,"Greetings, my card information has been stolen it seems. Could you deactivate my card? ",M,Male,23,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,37411,survey-text,7,398347,0.0-7.0,44058,group2,"""Hi, I've noticed charges placed on my card that weren't me, could you please cancel my card?""",M,Female,26,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,21963,survey-text,9,215387,0.0-9.0,637,group2,Hey could you cancel my credit card because I think someone stole my info.,M,Male,24,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,58264,survey-text,7,409091,0.0-7.0,80139,group2,SIR I WANT TO CANCEL MY CARD BECAUSE SOMEBODY HAS BEEN STEALING MONEY FROM MY CARD.,D,Male,36,,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,52990,survey-text,3,172434,0.0-3.0,72733,group2,"hello, i've had several questionable charges on my credit card and believe that i have been a victim of fraud. can i request my card be cancelled?",M,Male,25,,high,institutional,M,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,high_entitlement,42870,survey-text,4,290987,0.0-4.0,27830,group2,Just make sure you cancel my card right away.,D,Female,37,D,high,institutional,D,5.538461538,1.68571319,4.134615385,1.749272635,5.326923077,1.353588605,5.480769231,1.162997894
4,low_entitlement,94252,survey-text,4,299568,0.0-4.0,6795,group1,"HI, I am Rajkumar. I don't need credit card now and forever, so kindly i request you to cancel my credit card.thank you",D,Male,25,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,38153,survey-text,2,87296,0.0-2.0,50623,group1,"""Good afternoon. I'd like to begin the process of cancelling my credit card. What are the steps I need to take, please?""",M,Female,36,,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,97994,survey-text,6,570520,0.0-6.0,11719,group1,"I am sorry Miss/Mister, but I don't need any other cards. I wont use the card you sent anyway, is there any solution?",M,Male,32,EM,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,231392,survey-text,9,949388,0.0-9.0,99924,group1,"I recieved your credit rewards through mail, there is no need for me to use the rewards, so cancel the card.",D,Male,43,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,46601,survey-text,5,284344,0.0-5.0,3382,group1,"Hi, can you help me with the cancellation of a rewards card?",M,Male,27,,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,16225,survey-text,5,237758,0.0-5.0,82556,group1,Hi I'm looking to close a card.,D,Male,29,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,65416,survey-text,2,113735,0.0-2.0,61016,group1,"Hi, I need to cancel my rewards credit card because I received a new one.",D,Male,30,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,22837,survey-text,2,62772,0.0-2.0,18196,group1,"Hello,I would like to cancel my credit card.",D,Male,29,IS,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,49017,survey-text,3,134392,0.0-3.0,21894,group1,I need to cancel my old car because I have my new one now. ,D,Female,44,IS,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,20969,survey-text,9,381128,0.0-9.0,32506,group1,"Hi, I was hoping to cancel my old card please. I don't really use it anymore.",W,Male,27,IS,low,institutional,W,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,24404,survey-text,3,154028,0.0-3.0,35325,group1,Hi there. I'm calling to cancel my card please.,D,Male,41,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,7530,survey-text,8,106154,0.0-8.0,74804,group1,Id like to cancel my card.,D,Male,31,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,60715,survey-text,4,537271,0.0-4.0,21490,group1,"hi, this is my credit card number. i already have credit card. so i don't want another one. please cancel it.",D,Male,27,D,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,33006,survey-text,9,372249,0.0-9.0,16264,group1,"I would say, ""Can you please cancel that card?  I don't need it anymore.  Thanks.""",M,Male,30,M,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,24810,survey-text,7,243606,0.0-7.0,27048,group1,I need to cancel this rewards credit card that I need longer need.,D,Female,42,IS,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,26801,survey-text,8,547775,0.0-8.0,62299,group1,Hello. I'm calling to cancel my credit card.,D,Female,55,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,32672,survey-text,9,271319,0.0-9.0,10498,group1,"Please cancel my card. You already know who I am, so just do it.",D,Male,48,D,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,36568,survey-text,7,256819,0.0-7.0,46504,group1,I want to cancel my card. ,D,Male,32,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,33773,survey-text,7,222595,0.0-7.0,24461,group1,"I need to cancel my card, then number is (number).",D,Male,47,D,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,77518,survey-text,3,166331,0.0-3.0,63746,group1,Can you tell me if it is possible to cancel an account over the phone with you or can I do it online?,M,Male,59,,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,64469,survey-text,3,171504,0.0-3.0,86538,group1,I would like to cancel my current card.,D,Male,35,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,15494,survey-text,7,122189,0.0-7.0,60475,group1,"I would like to cancel my card, please.",D,Male,43,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,54418,survey-text,7,206468,0.0-7.0,36913,group1, kindly can i get a replacement for my card,M,Male,30,,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,32755,survey-text,2,92460,0.0-2.0,37109,group1,"Hello, I need to cancel my card.",D,Female,33,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,58061,survey-text,6,280015,0.0-6.0,34216,group1,"Hello, i would like to cancel the credit card that is arriving to me. Kindly help me in it.",D,Female,29,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,13465,survey-text,8,127210,0.0-8.0,20310,group1,i need to cancel my card,D,Male,33,IS,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,50757,survey-text,2,106154,0.0-2.0,72957,group1,Good day! I would like to cancel my credit card. Is it possible to cancel it?,W,Male,40,,low,institutional,W,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,21356,survey-text,7,200220,0.0-7.0,76092,group1,please cancel my card.,D,Male,53,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,9735,survey-text,4,62769,0.0-4.0,17117,group1,Can you cancel my card?,M,Male,31,M,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,34595,survey-text,2,63378,0.0-2.0,32427,group1,"I no longer have a need for the card, Please cancel this card. Thank you",D,Male,48,D,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,50319,survey-text,8,484333,0.0-8.0,20158,group1,I want to cancel the card and will you please help to proceed in this situation?,M,Male,47,M,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,18662,survey-text,4,106090,0.0-4.0,19295,group1,Can you please help cancel the card?,M,Female,28,M,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,107632,survey-text,3,229449,0.0-3.0,61815,group1,"Please cancel the card, It is not useful to me,since I have more credit card",D,Male,49,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,9572,survey-text,8,85161,0.0-8.0,64062,group1,I neeed to cancel this card,D,Male,36,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,73371,survey-text,7,711466,0.0-7.0,3558,group1,could you please cancel this credit card,M,Male,28,,low,institutional,M,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,23993,survey-text,6,161891,0.0-6.0,72843,group1,Please cancel my credit card.,D,Female,32,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,65474,survey-text,4,279605,0.0-4.0,91014,group1,"Hi ma'am. I am needing to cancel my credit card, who do I speak to about that?",D,Female,32,,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
4,low_entitlement,11253,survey-text,5,73606,0.0-5.0,15835,group1,I want to cancel my card.,D,Male,34,IS,low,institutional,D,3.75,1.994673759,4.354166667,1.228899929,5.125,1.510600839,5.145833333,1.458497964
5,high_entitlement,28018,survey-text,5,205352,0.0-5.0,35325,group1,"Hi, I'm at 84 county rd. Someone has broken in",D,Male,41,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,12556,survey-text,3,47543,0.0-3.0,74804,group1,I need help! There's been a break in at _____.,D,Male,31,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,61280,survey-text,5,369134,0.0-5.0,20158,group1,"It seems some intruder arrived at my house , will you please do the needful to catch him?",M,Male,47,M,high,institutional,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,184852,survey-text,7,677611,0.0-7.0,99924,group1,"somebody trying to enter my house, please help me by sending the police to my house",D,Male,43,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,65243,survey-text,9,499877,0.0-9.0,34216,group1,"Hello please help me, i got a strange sound in my house. Kindly come soon and save me.",D,Female,29,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,35460,survey-text,3,104706,0.0-3.0,72843,group1,"Please come fast, someone is in my house and I fear for my life!",D,Female,32,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,88610,survey-text,9,619159,0.0-9.0,61815,group1,I think stranger is in my house can you a send a cop for my help immediately?,M,Male,49,,high,institutional,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,80044,survey-text,5,471521,0.0-5.0,11719,group1,"Hello 911, there's someone trying to enter my house, help me please.",D,Male,32,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,40728,survey-text,7,315911,0.0-7.0,32506,group1,I think there's someone in my house! My security system went off and I heard a loud noise!,IS,Male,27,IS,high,institutional,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,94033,survey-text,2,122238,0.0-2.0,82556,group1,There's a break in at my house followed immediately by the address and let them know I am inside and if my door is currently locked.,D,Male,29,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,50656,survey-text,2,83711,0.0-2.0,27048,group1,There is an intruder in my house. I need help right away. Please send the police asap.,D,Female,42,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,35464,survey-text,6,158737,0.0-6.0,19295,group1,"Please help immediately, there is an intruder in my house. Here is my address. ",D,Female,28,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,33352,survey-text,5,161809,0.0-5.0,18196,group1,There has been an intrusion into my house.  Please send assistance IMMEDIATELY.,D,Male,29,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,29278,survey-text,4,116633,0.0-4.0,32427,group1,Someone broke into my house right now. alrams are going off. send someone right away ,D,Male,48,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,48189,survey-text,7,221696,0.0-7.0,50623,group1,"Help! The alarm is going off! There's someone in the house! Please! There's someone in the house! My address is 1234 Sunshine Drive. Help! Quickly, please send someone quickly!!",D,Female,36,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,28797,survey-text,3,135954,0.0-3.0,72957,group1,Help! Somebody intrude my house.,D,Male,40,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,22637,survey-text,8,230219,0.0-8.0,36913,group1,Someone please help!!,D,Male,30,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,66441,survey-text,5,347057,0.0-5.0,91014,group1,"Someone has broken into my home, can you send someone quickly?",M,Female,32,,high,institutional,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,35895,survey-text,8,293716,0.0-8.0,46504,group1,"I need the police, there's someone in my house!",D,Male,32,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,66315,survey-text,8,778786,0.0-8.0,3558,group1,help me! ,D,Male,28,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,49997,survey-text,4,185399,0.0-4.0,21894,group1,There is an intruder in my house,IS,Female,44,IS,high,institutional,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,20502,survey-text,4,160157,0.0-4.0,37109,group1,I think someone just broke into my home.,D,Female,33,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,99901,survey-text,8,582964,0.0-8.0,63746,group1,I need help; there is an intruder in my home. I am upstairs and I can hear them downstairs. My address is...,D,Male,59,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,33619,survey-text,5,151175,0.0-5.0,24461,group1,Someone just broke into my house can you send the police.,M,Male,47,M,high,institutional,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,16666,survey-text,5,80438,0.0-5.0,17117,group1,"Help, there's an intruder in my house!",D,Male,31,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,24869,survey-text,6,185766,0.0-6.0,10498,group1,"Send help, there's an intruder!",D,Male,48,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,14518,survey-text,4,81165,0.0-4.0,20310,group1,There is someone in my house,IS,Male,33,IS,high,institutional,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,106609,survey-text,9,655391,0.0-9.0,62299,group1,"This is an emergency! Someone just broke into my house! Please, I need help as soon as possible! My address is ...",D,Female,55,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,93085,survey-text,5,393657,0.0-5.0,6795,group1,"hello 911. i am in emergency, somebody attack or inside my house.i am danger so provide me back up.",D,Male,25,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,5708,survey-text,9,91875,0.0-9.0,64062,group1,i need help now!,D,Male,36,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,48108,survey-text,2,125305,0.0-2.0,16264,group1,"I would say, ""Help, there's an intruder and he's broken into my home.""",D,Male,30,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,318454,survey-text,3,475551,0.0-3.0,21490,group1,"hello, I""m calling from here(place). I need help immediately can you send me doctor?",M,Male,27,M,high,institutional,M,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,29162,survey-text,5,157220,0.0-5.0,76092,group1,"I have a break in, please send the police as quick as possible.",D,Male,53,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,23613,survey-text,5,90358,0.0-5.0,60475,group1,I'm at xxx address and I have an intruder in the house now.,D,Male,43,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,39125,survey-text,7,377811,0.0-7.0,3382,group1,Someone has broken into my house. This is the address...,IS,Male,27,,high,institutional,IS,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,41780,survey-text,9,228724,0.0-9.0,15835,group1,"I've got an intruder, send the police. Alert them that I'm armed so they don't shoot me. I'm going to go take care of the intruder.",D,Male,34,D,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,high_entitlement,58228,survey-text,4,253050,0.0-4.0,61016,group1,"Please help, there is someone in the house and my alarm is ringing, what should I do?",D,Male,30,,high,institutional,D,4.979166667,2.128725354,2.979166667,1.669368378,5.125,1.69636658,5.666666667,1.038274619
5,low_entitlement,70132,survey-text,8,1230186,0.0-8.0,52915,group2,"My cat has been up there for hours and he's too scared to come down, and he's scared to death to come down. I've seen many cats who don't come down for days and become sick and dehydrated. I am also scared about the coyotes, if he comes down at night, the coyotes in this neighborhood will rip him apart. Please, please come help?",D,Female,48,,low,institutional,D,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,18779,survey-text,4,96487,0.0-4.0,33002,group2,"My cat's stuck up a tree, can you send someone to help when they're available?",M,Female,27,M,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
5,low_entitlement,33396,survey-text,3,455177,0.0-3.0,61890,group2,My pet has climbed up a tree and I can't get him down. Is there someone who can help me with this?,M,Female,32,,low,institutional,M,4.264150943,2.001450853,3.301886792,1.876831471,4.396226415,1.349353444,5.58490566,1.008310893
